"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"364","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403707737235456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drpatois",2857,TRUE,FALSE,NA,NA
"365","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403707087298560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JudiYoung13",2857,TRUE,FALSE,NA,NA
"366","RT @Amy_Siskind: Alarm bells!  More firings on top of Nielsen and Trump’s ICE director nominee - all under Stephen Miller. 
“""There is a ne…",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403706814607360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emt822011",1318,TRUE,FALSE,NA,NA
"367","RT @latimes: Breaking: Rep. Eric Swalwell, a four-term Bay Area congressman, is announcing his bid for the 2020 Democratic nomination. http…",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403706671833088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaiwanSunshine1",100,TRUE,FALSE,NA,NA
"368","RT @kimguilfoyle: Sheriff Layton: Trump Securing China's Ban on Fentanyl a Win for America https://t.co/fky8NartRT",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403706470739968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherrySmart9",1487,TRUE,FALSE,NA,NA
"369","Nutcase Rep. Eric Swalwell, a California Democrat, is running for President. https://t.co/fBppY2a6PO",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403705069776897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Degataga1",0,FALSE,FALSE,NA,NA
"370","RT @CNNPolitics: Zhang hearing exposes Secret Service weaknesses at Mar-a-Lago https://t.co/LiUgZETdhX https://t.co/rlorwhVW0A",FALSE,0,NA,2019-04-08 23:59:01,FALSE,NA,"1115403704520388609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linepoo55",14,TRUE,FALSE,NA,NA
"371","@JaneEden2018 @ramzpaul I wish identity politics wasn't here, but it's stupid for white folks to think their lives… https://t.co/COcabukjDj",FALSE,1,"JaneEden2018",2019-04-08 23:59:00,TRUE,"1115397740329033728","1115403704163692544","2186740064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HHardliner",0,FALSE,FALSE,NA,NA
"372","RT @kylegriffin1: Trump reportedly told border agents last week to not let migrants in.

After Trump left, agents sought advice from their…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403704159604736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Medieval4Me",2891,TRUE,FALSE,NA,NA
"373","RT @BostonReview: False accusations of #AntiSemitism have done real harm to people’s lives and careers. The threat of such consequences has…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403704138645504",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BostonReview",2,TRUE,FALSE,NA,NA
"374","RT @TaodeHaas: When will @4corners do an expose on the massive influence and interference of a foreigner into AU’s  politics? To help you l…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403703610044416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bloss55",96,TRUE,FALSE,NA,NA
"375","RT @AndrewSparrow: Government and Labour officials to hold further talks tonight about possible Brexit compromise, No 10 says - https://t.c…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403702670700544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RTEIRE",2,TRUE,FALSE,NA,NA
"376","RT @voxdotcom: Women of color in leadership are routinely silenced. @IlhanMN, @AOC, and @RashidaTlaib are just the latest examples. https:/…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403701659799552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rudy31681017",1289,TRUE,FALSE,NA,NA
"377","RT @christopherhope: EXCLUSIVE Theresa May told 'you are the problem' by backbenchers furious over Brexit paralysis as they urge her to go…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403701538250758",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maliamum",389,TRUE,FALSE,NA,NA
"378","RT @KamVTV: Sacramento wants to tax soda, tires, guns, water, pain pills, lawyers, car batteries... - 

And liberals want a California poli…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403701395447808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyjharter",235,TRUE,FALSE,NA,NA
"379","Watch now (7pm) on https://t.co/5xLEDMZMiB or on the KSAT app on your livestream devices like Roku, Fire Stick, etc… https://t.co/lAmchAiNha",FALSE,3,NA,2019-04-08 23:59:00,TRUE,NA,"1115403701299175426",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","ksatnews",1,FALSE,FALSE,NA,NA
"380","RT @RWPUSA: Finally, a politician who is bold enough to talk openly about God and faith instead of ceding that ground to those who don't kn…",FALSE,0,NA,2019-04-08 23:59:00,FALSE,NA,"1115403700518912001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abebut",1483,TRUE,FALSE,NA,NA
"381","RT @qjurecic: This is a hell of a thing https://t.co/ASks0gzOiO https://t.co/htCiqAX7Fe",FALSE,0,NA,2019-04-08 23:58:59,FALSE,NA,"1115403699168456704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DisillusionedR8",227,TRUE,FALSE,NA,NA
"382","RT @raymysterio305: Fellow Americans,

Seeing the Democrat candidates running for President in 2020, I'm thinking if THEY are the measuring…",FALSE,0,NA,2019-04-08 23:58:59,FALSE,NA,"1115403696635109378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","starrbasket",685,TRUE,FALSE,NA,NA
"383","@JuliaHB1 Kinder politics",FALSE,0,"JuliaHB1",2019-04-08 23:58:59,FALSE,"1115361210252308483","1115403696261746693","459390022","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealCloudyMax",0,FALSE,FALSE,NA,NA
"384","RT @reggcohn: How to hoodwink the working poor: Doug Ford has opened Ontario for business, but closed his mind to global business trends on…",FALSE,0,NA,2019-04-08 23:58:58,FALSE,NA,"1115403695469015042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScottPiatkowski",30,TRUE,FALSE,NA,NA
"385","RT @ewarren: Our criminal justice system is broken—and the violence in Alabama prisons is just the latest example of why we need to change…",FALSE,0,NA,2019-04-08 23:58:58,FALSE,NA,"1115403694663581696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrRimmer",307,TRUE,FALSE,NA,NA
"386","RT @DrDigiPol: Read The @DrDigiPol Evening News Apr 8 Newsletter featuring “Six Takeaways From The…” https://t.co/woLqWpxvGl - lots of poli…",FALSE,0,NA,2019-04-08 23:58:58,FALSE,NA,"1115403694223384576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","leolukersre",2,TRUE,FALSE,NA,NA
"387","RT @washingtonpost: ""I’ve been battling Nadler for years"": Feud between Trump, Democrat rooted in decades-old New York real estate project…",FALSE,0,NA,2019-04-08 23:58:58,FALSE,NA,"1115403694013591559",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","turntxblue18",50,TRUE,FALSE,NA,NA
"388","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:58:58,FALSE,NA,"1115403693610946565",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IowaPeg",4912,TRUE,FALSE,NA,NA
"389","RT @FaithGoldy: Were ex-Liberal staffers behind my ban?!

Kevin Chan:
&gt; Head of @Facebook Canada
&gt; Former policy director to Liberal Leader…",FALSE,0,NA,2019-04-08 23:58:57,FALSE,NA,"1115403691547348993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nogods7",106,TRUE,FALSE,NA,NA
"390","RT @ChadPergram: Clyburn says he first met late Dem SC Sen Fritz Hollings in 1960. Clyburn was organizing sit-ins. Hollings was governor. H…",FALSE,0,NA,2019-04-08 23:58:57,FALSE,NA,"1115403690922389504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harrisonjaime",5,TRUE,FALSE,NA,NA
"391","NEW: @StevenMnuchin1 claimed OLEG DERIPASKA's ""children did in no way benefit from sanctions relief.”

BUT: The… https://t.co/IOhpUUE5wE",FALSE,2264,NA,2019-04-08 23:58:57,TRUE,NA,"1115403690096066561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kenvogel",1934,FALSE,FALSE,NA,NA
"392","@timothy_stanley Explain how 'order is restored' when half the country believes democracy has been destroyed. This… https://t.co/qSeOZ9VoDj",FALSE,0,"timothy_stanley",2019-04-08 23:58:57,TRUE,"1115330760045674496","1115403688791740416","283640557","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnthonyJ_48",0,FALSE,FALSE,NA,NA
